Date,rv_21,lstm_forecast
2021-10-12,0.0095336122697449,0.009445955
2021-10-13,0.0095194857094579,0.009397495
2021-10-14,0.0100959825865302,0.009367896
2021-10-15,0.0102364773800878,0.009900589
2021-10-18,0.0100410599618567,0.010128169
2021-10-19,0.009276304048269,0.0099224
2021-10-20,0.0092661503451433,0.0091312
2021-10-21,0.0091095931303192,0.008992358
2021-10-22,0.0088041470269223,0.008894347
2021-10-25,0.0088413765469927,0.008589245
2021-10-26,0.008795427645377,0.008568612
2021-10-27,0.007399119604432,0.00855148
2021-10-28,0.0075827574304796,0.0072406656
2021-10-29,0.0068218621658522,0.0071672406
2021-11-01,0.006558684825607,0.006583549
2021-11-02,0.0054697083320678,0.0062326547
2021-11-03,0.0052812681993015,0.0052211997
2021-11-04,0.0052818660329558,0.004891684
2021-11-05,0.0051615621943804,0.004936226
2021-11-08,0.0050601230856894,0.0048775272
2021-11-09,0.0047663358527075,0.0047823833
2021-11-10,0.0052676870039117,0.004519216
2021-11-11,0.0052978530380552,0.004947966
2021-11-12,0.0043649325613332,0.0051053655
2021-11-15,0.0042497055488765,0.0042621144
2021-11-16,0.0042577574913917,0.003979789
2021-11-17,0.0042112941010834,0.0040190485
2021-11-18,0.004205421366575,0.0040154383
2021-11-19,0.0042487823322119,0.0040070657
2021-11-22,0.0043383685287621,0.0040485985
2021-11-23,0.004272350471852,0.004144583
2021-11-24,0.0042765858406171,0.004106927
2021-11-26,0.0067076902145249,0.00409873
2021-11-29,0.0069737087177047,0.006307901
2021-11-30,0.0081844400909359,0.0070247576
2021-12-01,0.0085378854687698,0.00808066
2021-12-02,0.0091098535980393,0.008566828
2021-12-03,0.0091190840958878,0.0091011
2021-12-06,0.0094816281213636,0.009166315
2021-12-07,0.0105386766761058,0.009453376
2021-12-08,0.0105598938771048,0.0104835825
2021-12-09,0.010651746456124,0.010650722
2021-12-10,0.0106834080944551,0.010637306
2021-12-13,0.0108973952488048,0.010629511
2021-12-14,0.0108975617896431,0.010814689
2021-12-15,0.0114929143316489,0.010827445
2021-12-16,0.0116260617638215,0.011358048
2021-12-17,0.0118227264837395,0.011566098
2021-12-20,0.0120086986179612,0.01172296
2021-12-21,0.0127060262054843,0.011901535
2021-12-22,0.0128956854693789,0.012584915
2021-12-23,0.0129604858871103,0.012868368
2021-12-27,0.0132829926514833,0.012901646
2021-12-28,0.0121218999664641,0.013187733
2021-12-29,0.0118487777142714,0.012100948
2021-12-30,0.0109386601386375,0.011598679
2021-12-31,0.0105230847175216,0.010735913
2022-01-03,0.0102318091080225,0.010211345
2022-01-04,0.0099605144933274,0.009908859
2022-01-05,0.0108350697338637,0.009634574
2022-01-06,0.0098863944265232,0.010445355
2022-01-07,0.0099013080269691,0.009728224
2022-01-10,0.0097777950777625,0.009536725
2022-01-11,0.0097594628604147,0.009483103
2022-01-12,0.0095433714528075,0.009490234
2022-01-13,0.0099419046273448,0.009302479
2022-01-14,0.0092496376669203,0.009653727
2022-01-18,0.0099109642130537,0.009094495
2022-01-19,0.0098831575671923,0.009585253
2022-01-20,0.0098645334882978,0.009720224
2022-01-21,0.0096700639146511,0.009680752
2022-01-24,0.0093105847497985,0.00948101
2022-01-25,0.0092694020160795,0.009112242
2022-01-26,0.0083743384089458,0.009025892
2022-01-27,0.0083349281840577,0.008200549
2022-01-28,0.0103914439549265,0.008010939
2022-01-31,0.0114896914504022,0.009994268
2022-02-01,0.0116767753311015,0.011437362
2022-02-02,0.0118060988058139,0.011697788
2022-02-03,0.012783357721645,0.011741199
2022-02-04,0.0123344471493182,0.012688285
2022-02-07,0.0123366727300806,0.0124363685
2022-02-08,0.0125394367738714,0.012278255
2022-02-09,0.0130182242742714,0.01246177
2022-02-10,0.0133378380714031,0.012954924
2022-02-11,0.0137821816559961,0.013308947
2022-02-14,0.0135462720973249,0.013731596
2022-02-15,0.0141135455808711,0.013526701
2022-02-16,0.0136013624648368,0.013990232
2022-02-17,0.0141978520044619,0.013586656
2022-02-18,0.014092779952385,0.014034355
2022-02-22,0.0136625981262913,0.014045135
2022-02-23,0.0141523311453079,0.013558996
2022-02-24,0.0144076247272529,0.013945005
2022-02-25,0.0152440186365974,0.014309307
2022-02-28,0.0152016226208049,0.01513953
2022-03-01,0.0145818246459232,0.015199197
2022-03-02,0.0145654689508298,0.014506703
2022-03-03,0.0144631061450039,0.014373661
2022-03-04,0.014277467671286,0.014327165
2022-03-07,0.014721180472304,0.014132733
2022-03-08,0.0146252000559384,0.01452507
2022-03-09,0.0159350683514971,0.014510054
2022-03-10,0.015752236036208,0.015750159
2022-03-11,0.0153836188187691,0.01579069
2022-03-14,0.015064369182979,0.015295984
2022-03-15,0.0155504548479701,0.014908142
2022-03-16,0.0163836459130392,0.0153857395
2022-03-17,0.0162336148042587,0.01632417
2022-03-18,0.0164506074371457,0.016262405
2022-03-21,0.015714702943736,0.01635637
2022-03-22,0.0157565109885767,0.015655857
2022-03-23,0.0158449109451714,0.015569194
2022-03-24,0.015361109837111,0.015715688
2022-03-25,0.015137216241142,0.015247541
2022-03-28,0.0145180116409847,0.014915075
2022-03-29,0.0146429581074207,0.014294255
2022-03-30,0.014195605489457,0.014343841
2022-03-31,0.0143162988534919,0.01397459
2022-04-01,0.0142350322735974,0.014019026
2022-04-04,0.0141058417022777,0.013993251
2022-04-05,0.012515885875565,0.013863804
2022-04-06,0.0126352816063481,0.012297684
2022-04-07,0.0115983142791666,0.01217172
2022-04-08,0.0115561485091694,0.011323823
2022-04-11,0.0118521387653777,0.0111395065
2022-04-12,0.0117183557103844,0.0114862565
2022-04-13,0.0111053446640416,0.011444927
2022-04-14,0.0105071366939894,0.010825138
2022-04-18,0.0101475434027872,0.010167084
2022-04-19,0.0104397282434666,0.009791774
2022-04-20,0.0104401797623423,0.010083486
2022-04-21,0.0105855717066439,0.01018384
2022-04-22,0.0118918614796251,0.010319056
2022-04-25,0.0114451309231486,0.011598086
2022-04-26,0.0126351240268862,0.011416426
2022-04-27,0.0124599971020185,0.012405853
2022-04-28,0.0135121153751575,0.012464121
2022-04-29,0.0153421446574599,0.013395475
2022-05-02,0.0153118310059652,0.015351983
2022-05-03,0.0153498152696955,0.0155791445
2022-05-04,0.0168292112161224,0.015437142
2022-05-05,0.0182380717399775,0.016861884
2022-05-06,0.0181970604474272,0.018521793
2022-05-09,0.0191163414367875,0.018573897
2022-05-10,0.019189621009896,0.019297939
2022-05-11,0.019177164927242,0.019481663
2022-05-12,0.0191940195066407,0.019383864
2022-05-13,0.0199088884735285,0.019330852
2022-05-16,0.0198355596472174,0.02002166
2022-05-17,0.0205235998449044,0.020012334
2022-05-18,0.021594247466971,0.02058652
2022-05-19,0.0215576989632273,0.021749528
2022-05-20,0.0215109287440895,0.02179639
2022-05-23,0.0214760664791703,0.02160101
2022-05-24,0.0213941837352858,0.021537121
2022-05-25,0.0208211909422396,0.021456033
2022-05-26,0.0213537936339024,0.020832589
2022-05-27,0.0213535191943806,0.021271674
2022-05-31,0.019796104741001,0.02138499
2022-06-01,0.0198165455020785,0.019711327
2022-06-02,0.0202142993183956,0.019469177
2022-06-03,0.0193380829816176,0.020045348
2022-06-06,0.0177037552126033,0.019228023
2022-06-07,0.017781803025934,0.01735516
2022-06-08,0.0163405885843641,0.017271535
2022-06-09,0.0172605696045953,0.016028589
2022-06-10,0.0181009821770648,0.016749678
2022-06-13,0.0200163520852127,0.01785655
2022-06-14,0.0191216303133369,0.019886782
2022-06-15,0.0195210161321592,0.01922712
2022-06-16,0.0198730849882162,0.019344445
2022-06-17,0.0181166245946662,0.01987624
2022-06-21,0.0190515849852288,0.018178621
2022-06-22,0.0190472270195837,0.018799987
