Date,rv_21,transformer_forecast
2023-04-04,0.0113766881071912,0.011289778
2023-04-05,0.010799214834484,0.01138276
2023-04-06,0.0108113568098284,0.010795913
2023-04-10,0.0098005771590238,0.010802162
2023-04-11,0.009034425260528,0.0097785415
2023-04-12,0.0091173964578903,0.009000096
2023-04-13,0.0089064943160387,0.0090830065
2023-04-14,0.0087009228808096,0.008871376
2023-04-17,0.0080458233473496,0.008663105
2023-04-18,0.0074576141681228,0.0080058705
2023-04-19,0.0073487134792998,0.007416535
2023-04-20,0.0071497918766381,0.007310152
2023-04-21,0.0058353018546798,0.0071122283
2023-04-24,0.0058417477793014,0.0057915407
2023-04-25,0.0069943404147203,0.005805596
2023-04-26,0.0070787644983193,0.006977167
2023-04-27,0.008109529761621,0.007067543
2023-04-28,0.0077593337074742,0.0081154555
2023-05-01,0.0077139039884748,0.007771636
2023-05-02,0.0076118072228529,0.007731708
2023-05-03,0.0077186865603155,0.00763063
2023-05-04,0.0077750652472207,0.007737866
2023-05-05,0.0087647973645498,0.0077992207
2023-05-08,0.0087370583240499,0.008803696
2023-05-09,0.0088022332990425,0.00878058
2023-05-10,0.0088531867017759,0.008849132
2023-05-11,0.0088073482400634,0.0089009935
2023-05-12,0.0083161056336285,0.008852975
2023-05-15,0.0083335044649995,0.008357295
2023-05-16,0.0084089355898694,0.008370689
2023-05-17,0.0088259509635617,0.008445725
2023-05-18,0.0090586509838433,0.00886579
2023-05-19,0.0089503271806237,0.009098293
2023-05-22,0.0089510165593064,0.00899109
2023-05-23,0.0093232210825356,0.00898809
2023-05-24,0.0087555962049146,0.009358475
2023-05-25,0.0088717325057958,0.008780363
2023-05-26,0.0083035652757857,0.00889164
2023-05-30,0.0081282053186299,0.008313501
2023-05-31,0.008251927538688,0.008135152
2023-06-01,0.0080450223060746,0.008260666
2023-06-02,0.0083118311756821,0.008050602
2023-06-05,0.0080904716081928,0.008323456
2023-06-06,0.0072281647233922,0.008097893
2023-06-07,0.0073236070522689,0.007227396
2023-06-08,0.0072547759677126,0.007323911
2023-06-09,0.0072338535831038,0.0072554643
2023-06-12,0.0073623233808937,0.0072347536
2023-06-13,0.0073690640423459,0.0073715
2023-06-14,0.0073807874632387,0.0073796436
2023-06-15,0.0073515299479894,0.0073944326
2023-06-16,0.0072546007536122,0.0073652505
2023-06-20,0.0072667456513505,0.0072675617
2023-06-21,0.007406449291911,0.007283105
2023-06-22,0.0074043286690454,0.007425732
2023-06-23,0.0071150807688142,0.00742391
2023-06-26,0.0069477080002139,0.007136271
2023-06-27,0.0070919693734239,0.0069670016
2023-06-28,0.0066973331530135,0.007116276
2023-06-29,0.0067050248973376,0.006719272
2023-06-30,0.0067707095134455,0.0067279716
2023-07-03,0.0065958003311215,0.0067963875
2023-07-05,0.0060721439498479,0.0066207075
2023-07-06,0.0063887648819751,0.0060918005
2023-07-07,0.0064556587924178,0.006415542
2023-07-10,0.0063527193219203,0.006483498
2023-07-11,0.0063737779470411,0.0063810553
2023-07-12,0.0064964778894561,0.006404227
2023-07-13,0.0064509114992934,0.006529128
2023-07-14,0.0063711628496466,0.006482625
2023-07-17,0.0063900886329052,0.0064023486
2023-07-18,0.0060636938851734,0.006422717
2023-07-19,0.0059545096080478,0.0060954713
2023-07-20,0.0060790765650557,0.0059853145
2023-07-21,0.005884922038248,0.00611159
2023-07-24,0.0058904787917801,0.0059171617
2023-07-25,0.0054718985358635,0.0059243455
2023-07-26,0.0052792473080365,0.0055047404
2023-07-27,0.0052198914706966,0.0053120833
2023-07-28,0.0054859033699092,0.0052540754
2023-07-31,0.0054625509901886,0.005523054
2023-08-01,0.0050267097818315,0.005500988
2023-08-02,0.0060316454242607,0.005064903
2023-08-03,0.0060454067263002,0.006080714
2023-08-04,0.0058842408422825,0.006094414
2023-08-07,0.0060884928079034,0.005932135
2023-08-08,0.0061980733855192,0.006139689
2023-08-09,0.0062868773983831,0.006251717
2023-08-10,0.0060743488338154,0.006338075
2023-08-11,0.0057575299723002,0.006123854
2023-08-14,0.0059128408821016,0.005803915
2023-08-15,0.0063359129124835,0.005961809
2023-08-16,0.0062182940109782,0.0063883523
2023-08-17,0.0062870791988355,0.0062688612
2023-08-18,0.0062053486568389,0.0063401847
2023-08-21,0.0064732852163513,0.0062575513
2023-08-22,0.0063544100988638,0.0065275216
2023-08-23,0.0068783690610339,0.006406271
2023-08-24,0.0073620887929435,0.006933397
2023-08-25,0.0075245597496671,0.007422921
2023-08-28,0.0072941682010932,0.0075849216
2023-08-29,0.0080689456592543,0.0073495763
2023-08-30,0.0081243423108493,0.008131151
2023-08-31,0.0075404805548211,0.00818146
2023-09-01,0.007528362473013,0.00758813
2023-09-05,0.0074918791282895,0.0075749536
2023-09-06,0.007365529030551,0.007534785
2023-09-07,0.007343646393133,0.0074025746
2023-09-08,0.0071972347879457,0.0073796897
2023-09-11,0.0073493852439099,0.007231343
2023-09-12,0.0074584374247806,0.0073864167
2023-09-13,0.0073486706873921,0.0074942415
2023-09-14,0.0070920984668571,0.007380989
2023-09-15,0.0074288063862832,0.0071219467
2023-09-18,0.0071851491924502,0.007460105
2023-09-19,0.007213008348874,0.0072122407
2023-09-20,0.0074032069611872,0.0072393357
2023-09-21,0.0082267746884776,0.0074311006
2023-09-22,0.0077881934930263,0.008262879
2023-09-25,0.0073323569166047,0.007818736
2023-09-26,0.0077794398667169,0.0073568164
2023-09-27,0.0075903546668646,0.007810683
2023-09-28,0.0068783285814911,0.007616336
2023-09-29,0.0067412478612054,0.0068960236
2023-10-02,0.0067618106458008,0.006760382
2023-10-03,0.0071303327706257,0.0067827883
2023-10-04,0.0075293888225523,0.007154415
2023-10-05,0.0074629015364882,0.007560318
2023-10-06,0.0080578670075105,0.007494924
2023-10-09,0.008215802581502,0.008099358
2023-10-10,0.0081485705971199,0.00825818
2023-10-11,0.0081754637726176,0.008187639
2023-10-12,0.0082403308231056,0.008214216
2023-10-13,0.0079691466589794,0.008277863
2023-10-16,0.0080434135203429,0.008001066
2023-10-17,0.0080375105704182,0.0080757355
2023-10-18,0.0084959176552583,0.008067094
2023-10-19,0.0084546910543927,0.0085305795
2023-10-20,0.0081437443093394,0.008487007
2023-10-23,0.0081406335924981,0.008174039
2023-10-24,0.0082722601876048,0.008171086
2023-10-25,0.008239113295135,0.008301693
2023-10-26,0.0085690782638668,0.008266831
2023-10-27,0.0084218287386339,0.008603137
2023-10-30,0.0089553073119722,0.008451633
2023-10-31,0.0091133853107073,0.008990457
2023-11-01,0.0089506311286823,0.009148409
2023-11-02,0.0096920756754985,0.008979667
2023-11-03,0.0098647362854938,0.009728561
2023-11-06,0.0095622662888848,0.009900674
2023-11-07,0.0094896745958669,0.009591721
2023-11-08,0.0094291605757822,0.009517841
2023-11-09,0.0095525377232259,0.009454332
2023-11-10,0.0100433747245821,0.00957646
2023-11-13,0.0099648103657849,0.010073556
2023-11-14,0.0105198321601034,0.009991984
2023-11-15,0.0105149804571899,0.01055432
2023-11-16,0.0099488761813843,0.01054658
2023-11-17,0.009651736341001,0.009970512
2023-11-20,0.0090426575933458,0.009667815
2023-11-21,0.0090526060110058,0.0090475585
2023-11-22,0.0090133226251195,0.00905438
2023-11-24,0.0080783833525418,0.00901431
2023-11-27,0.0073548562390517,0.008064791
2023-11-28,0.007090769031394,0.007334618
2023-11-29,0.0069998926348093,0.007067986
2023-11-30,0.0069810516597803,0.006976371
2023-12-01,0.0068415955217929,0.006961294
2023-12-04,0.0062225657638045,0.0068237535
2023-12-05,0.0060671636302786,0.006203959
2023-12-06,0.0062136359048447,0.00605363
2023-12-07,0.0063478693807638,0.006202593
2023-12-08,0.0063544334373834,0.006343408
2023-12-11,0.0058890388692541,0.0063569746
2023-12-12,0.0051605405081618,0.0058923173
2023-12-13,0.0056423620889379,0.005163687
2023-12-14,0.0043270419927435,0.0056502004
2023-12-15,0.004356201398899,0.0043295166
2023-12-18,0.0043767971616084,0.0043670414
2023-12-19,0.0044319586590977,0.004396173
2023-12-20,0.0056998251487691,0.004458195
2023-12-21,0.0059386975009137,0.005740667
2023-12-22,0.0059230913154932,0.0059878477
2023-12-26,0.0059321994821174,0.005978516
2023-12-27,0.0058592088151058,0.0059937285
2023-12-28,0.0058678894180742,0.0059183426
2023-12-29,0.0059345137685572,0.0059257816
2024-01-02,0.0061661944337855,0.005992248
2024-01-03,0.0064479052463744,0.0062229987
2024-01-04,0.0063608796009688,0.006510821
2024-01-05,0.0063485912843063,0.0064208396
2024-01-08,0.0067969267982774,0.0064068995
2024-01-09,0.006708940545779,0.0068618343
2024-01-10,0.006744821434629,0.006769776
2024-01-11,0.006747710320853,0.0068056663
2024-01-12,0.0067145627957022,0.0068086335
2024-01-16,0.0061910468605418,0.00677024
2024-01-17,0.0063160860733025,0.0062426263
2024-01-18,0.0065859081329211,0.006364899
2024-01-19,0.0070158748318166,0.006634869
2024-01-22,0.0069340495051385,0.007066862
2024-01-23,0.0059480145790999,0.0069801365
2024-01-24,0.0056134272833357,0.0059816814
2024-01-25,0.0056820606829152,0.0056442567
2024-01-26,0.0056595332686173,0.005709736
2024-01-29,0.0058288040698998,0.005687322
2024-01-30,0.0058415154513994,0.0058609177
2024-01-31,0.0069526412499002,0.0058763707
2024-02-01,0.0072317380029159,0.0070000035
2024-02-02,0.007131923580811,0.007281279
2024-02-05,0.007122007021058,0.0071801683
2024-02-06,0.0071204477417311,0.0071720094
2024-02-07,0.0067557151694559,0.0071698097
2024-02-08,0.0067136751200531,0.0067976643
2024-02-09,0.0067155573151336,0.006753072
2024-02-12,0.0067221076952987,0.006753218
2024-02-13,0.0075857972687722,0.006760859
2024-02-14,0.0076663282259439,0.007636406
2024-02-15,0.0074794319021689,0.007716764
2024-02-16,0.0075277527746979,0.007528573
2024-02-20,0.0073614555857597,0.0075757415
2024-02-21,0.0073587243699855,0.0074063693
2024-02-22,0.0085154489222872,0.007401513
2024-02-23,0.0085196361786756,0.008569194
2024-02-26,0.0085812447967276,0.008572213
2024-02-27,0.0085646654344135,0.008634478
2024-02-28,0.0084911605999452,0.008614395
2024-02-29,0.008519119276859,0.008534478
2024-03-01,0.0075654740818344,0.008556383
2024-03-04,0.0072762350387255,0.007588085
2024-03-05,0.0074806050050158,0.0072948174
2024-03-06,0.0074600650884538,0.0075011603
2024-03-07,0.0076987719674505,0.007476676
2024-03-08,0.0077687294307287,0.007721235
2024-03-11,0.0077844791296737,0.0077947793
2024-03-12,0.0080300483045233,0.0078114257
2024-03-13,0.0080470787763803,0.008059861
2024-03-14,0.0073448177281047,0.008072913
2024-03-15,0.0073407952960108,0.0073605664
2024-03-18,0.0073574026427361,0.007357629
2024-03-19,0.0072889504659443,0.0073723225
2024-03-20,0.0072324337325884,0.0073035457
2024-03-21,0.0072307207887616,0.007247921
2024-03-22,0.0058948163096688,0.0072453776
2024-03-25,0.0059704224056704,0.005900084
2024-03-26,0.0059328372817168,0.0059764404
2024-03-27,0.006146267593757,0.0059396625
2024-03-28,0.0061030199471241,0.006158467
2024-04-01,0.0060989248502309,0.0061200093
2024-04-02,0.0061784369350108,0.006122523
2024-04-03,0.0061647594486267,0.0062066577
2024-04-04,0.0063723608352578,0.0061926725
2024-04-05,0.0067025051234015,0.0064032204
2024-04-08,0.0063549008059392,0.0067396522
2024-04-09,0.0061531213070784,0.0063886293
2024-04-10,0.0065430059886468,0.0061852103
2024-04-11,0.0062826373666513,0.0065797553
2024-04-12,0.0070654342335296,0.0063163997
2024-04-15,0.0075007053018353,0.0071103754
2024-04-16,0.0073944490912431,0.007553422
2024-04-17,0.0072994920584741,0.0074472264
2024-04-18,0.0071315804283688,0.007352034
2024-04-19,0.0068770272818494,0.007180517
2024-04-22,0.0071967441095986,0.0069199763
2024-04-23,0.0078230123760338,0.007245043
2024-04-24,0.0078232462435843,0.007875301
2024-04-25,0.0078493730807505,0.007876103
2024-04-26,0.0079560279655245,0.00790045
2024-04-29,0.0080006777039158,0.008005761
2024-04-30,0.0086119224408465,0.00804712
2024-05-01,0.0085334961517886,0.0086628385
2024-05-02,0.0088393292017431,0.008580401
2024-05-03,0.0089521376399237,0.008889368
2024-05-06,0.0089056490393295,0.00899913
2024-05-07,0.0089120047004297,0.008949284
2024-05-08,0.0089047724012104,0.0089525
2024-05-09,0.0087098098550379,0.008942001
2024-05-10,0.0085702744930255,0.008743176
2024-05-13,0.0078679265204496,0.008598278
2024-05-14,0.0073175763810261,0.00788289
2024-05-15,0.0075716684108714,0.0073240525
2024-05-16,0.0074133186284969,0.0075811786
2024-05-17,0.0073414735945471,0.007419894
2024-05-20,0.0068719867603589,0.007350815
2024-05-21,0.0067545769807618,0.0068770126
2024-05-22,0.0065265568437598,0.0067583635
2024-05-23,0.0068449657258479,0.0065286425
2024-05-24,0.0067695430907892,0.0068500005
2024-05-28,0.0065401873829352,0.0067760013
2024-05-29,0.0068360701543321,0.0065491977
2024-05-30,0.0058619110572073,0.0068494505
2024-05-31,0.0058767363426988,0.005868462
2024-06-03,0.0056770886725702,0.0058842925
2024-06-04,0.0051462982963976,0.0056859045
2024-06-05,0.0052832931153214,0.0051557226
2024-06-06,0.0052972680094787,0.0052983393
2024-06-07,0.005318470168478,0.005316773
2024-06-10,0.0052606351378712,0.0053427895
2024-06-11,0.0052689882592522,0.005289752
2024-06-12,0.0054744095770673,0.005303702
2024-06-13,0.0054321189461794,0.005515475
2024-06-14,0.0049391941825483,0.005475154
2024-06-17,0.0050798017976147,0.0049788686
2024-06-18,0.0050831499121786,0.0051239687
2024-06-20,0.0051620584457326,0.0051276553
2024-06-21,0.0051970989622674,0.0052072187
2024-06-24,0.0052114416951996,0.005246926
2024-06-25,0.0048441714808492,0.005261881
2024-06-26,0.0046959788170032,0.004894606
2024-06-27,0.0046891936208691,0.0047457926
2024-06-28,0.0044215930151314,0.004738391
2024-07-01,0.0040551182292489,0.004473092
2024-07-02,0.0039413791398383,0.0041059754
2024-07-03,0.0039890199302592,0.0039935056
2024-07-05,0.004044892214255,0.004044235
2024-07-08,0.0034358777216193,0.004100368
2024-07-09,0.0034130876362779,0.0034903567
2024-07-10,0.0037737631447095,0.0034715955
2024-07-11,0.0045062827528953,0.0038340962
2024-07-12,0.0045706594010972,0.004571328
2024-07-15,0.0043361959933226,0.004637565
2024-07-16,0.004448426681482,0.0044053793
2024-07-17,0.0056484200932326,0.004521274
2024-07-18,0.0057960721254615,0.0057283198
2024-07-19,0.0060182185801867,0.005875218
2024-07-22,0.0064058523235936,0.006099888
2024-07-23,0.0064057783690256,0.006492574
2024-07-24,0.0082829347075593,0.006489903
2024-07-25,0.0082948303452777,0.008383743
2024-07-26,0.0086678149467773,0.00839224
2024-07-29,0.0086672590683836,0.008768123
2024-07-30,0.0086892917936138,0.008766923
2024-07-31,0.0093431831638294,0.008783268
2024-08-01,0.0097345085153028,0.009435179
2024-08-02,0.010395971559257,0.009824656
2024-08-05,0.0119937803476571,0.0104885185
2024-08-06,0.0123301400466812,0.012125556
2024-08-07,0.0123431394119349,0.01246454
2024-08-08,0.0133033251645208,0.012463577
2024-08-09,0.0133207819691644,0.01346018
2024-08-12,0.0132179860582825,0.01346219
2024-08-13,0.0138233310223953,0.013338295
2024-08-14,0.0137599638112639,0.013957449
2024-08-15,0.0139861623191161,0.013875621
2024-08-16,0.0138881323555316,0.014102645
2024-08-19,0.0139347918852232,0.013985082
2024-08-20,0.0137606282790297,0.01401827
2024-08-21,0.0137799434431322,0.013826473
2024-08-22,0.0128524761189126,0.013833234
2024-08-23,0.0129484194258618,0.012856588
2024-08-26,0.0128250481579945,0.012950147
2024-08-27,0.0128245257479921,0.012816448
2024-08-28,0.0128517846010188,0.012810782
2024-08-29,0.0124264372734982,0.012837769
2024-08-30,0.0121317199627994,0.012396239
2024-09-03,0.0123810013778065,0.01209351
2024-09-04,0.0100272585065432,0.012343102
2024-09-05,0.009961494638171,0.009955382
2024-09-06,0.0106491781867173,0.009890262
2024-09-09,0.0097926244568458,0.010588003
2024-09-10,0.0097893598164576,0.009724475
2024-09-11,0.0099893745811222,0.00972876
2024-09-12,0.0094926046870738,0.009939013
2024-09-13,0.0095189294792352,0.009443729
2024-09-16,0.0089179091109759,0.009475461
2024-09-17,0.008914030391849,0.008870612
2024-09-18,0.0086996196306136,0.008874397
2024-09-19,0.0094155526517535,0.008664696
2024-09-20,0.0094053924905162,0.009390381
2024-09-23,0.0091481993027913,0.009390697
2024-09-24,0.0088548614012611,0.009134312
2024-09-25,0.0088302038281947,0.008842661
2024-09-26,0.008855949719742,0.008824591
2024-09-27,0.0087282268016803,0.0088506
2024-09-30,0.0087469140010701,0.008722988
2024-10-01,0.0088166411216958,0.008748713
2024-10-02,0.0072589305819892,0.008821377
2024-10-03,0.0072606565012512,0.0072533647
2024-10-04,0.0073540837175772,0.0072544687
2024-10-07,0.0064645164229159,0.0073503717
2024-10-08,0.0063453996060537,0.006455157
2024-10-09,0.0064140354445638,0.006337582
2024-10-10,0.0062062818692406,0.0064089047
2024-10-11,0.0061495857273322,0.0062041087
2024-10-14,0.0062353927473124,0.0061497237
2024-10-15,0.0065768559611536,0.0062415907
2024-10-16,0.0066051162342986,0.0065922206
2024-10-17,0.0065360294853338,0.006624558
2024-10-18,0.0055972205828316,0.006553868
2024-10-21,0.0055939080378224,0.005611835
2024-10-22,0.0055940467455171,0.005609127
2024-10-23,0.0060162903065873,0.0056116357
2024-10-24,0.0060000254017893,0.006041397
2024-10-25,0.0059549261781544,0.0060296357
2024-10-28,0.0059577690913495,0.005989335
2024-10-29,0.0059075376341206,0.005996181
2024-10-30,0.0055334726017455,0.0059459102
2024-10-31,0.0070043057836043,0.005572954
2024-11-01,0.0070493413620189,0.007059514
2024-11-04,0.006786473758041,0.00710703
2024-11-05,0.0069577409413825,0.006843113
2024-11-06,0.0085614951831044,0.007016123
2024-11-07,0.0085721535049192,0.008633767
2024-11-08,0.0085461133372187,0.008642725
2024-11-11,0.0084902593638109,0.008613901
2024-11-12,0.0084189277173511,0.008555737
2024-11-13,0.0081872123323606,0.00848057
2024-11-14,0.0083055187538772,0.008237376
2024-11-15,0.0088619490246236,0.008352503
2024-11-18,0.0088608311818608,0.008917696
2024-11-19,0.0088834234908475,0.008914094
2024-11-20,0.0088813309736184,0.008934981
2024-11-21,0.0086459198919779,0.00892876
2024-11-22,0.0086576892362158,0.008685829
2024-11-25,0.0086574931791864,0.008691565
2024-11-26,0.008704281607633,0.00868975
2024-11-27,0.0087836964263871,0.00873345
2024-11-29,0.0087632362808674,0.008811519
2024-12-02,0.0073913317508101,0.008784242
2024-12-03,0.0074015360854358,0.007394814
2024-12-04,0.00732951544141,0.00740407
2024-12-05,0.0070879714333555,0.007329231
2024-12-06,0.0048398471502088,0.007081091
2024-12-09,0.0048864787041162,0.004817649
2024-12-10,0.0048920347315509,0.0048670736
2024-12-11,0.0051813699699389,0.0048766294
2024-12-12,0.0052962803793187,0.005170528
2024-12-13,0.0052973137824838,0.005295891
2024-12-16,0.0051181347464461,0.005308206
2024-12-17,0.0041192553039608,0.0051333243
2024-12-18,0.0079468976660948,0.004130159
2024-12-19,0.0078910801205713,0.007992766
2024-12-20,0.00826259106714,0.007941233
2024-12-23,0.0083341275191182,0.008321806
2024-12-24,0.0086372392465399,0.008400868
2024-12-26,0.0086208649647207,0.008708366
2024-12-27,0.008880685281058,0.008682257
2024-12-30,0.0091397183369121,0.008941995
2024-12-31,0.0090517447975911,0.009206604
2025-01-02,0.0090148722789151,0.009122599
2025-01-03,0.0095114587114249,0.009079189
2025-01-06,0.0094936173472589,0.009577411
2025-01-07,0.0097553330578618,0.009560747
2025-01-08,0.0097392110192226,0.009824541
2025-01-10,0.0101748423456339,0.0098041855
2025-01-13,0.010197257809913,0.01024141
2025-01-14,0.00997560157801,0.010250917
2025-01-15,0.0108500879064796,0.010020821
2025-01-16,0.0108521736889131,0.010895386
2025-01-17,0.0110660728034477,0.0108957365
2025-01-21,0.0112210016074763,0.011104715
2025-01-22,0.0089396297403305,0.011248527
2025-01-23,0.0089521728302503,0.008937258
2025-01-24,0.0087747072124963,0.008942807
2025-01-27,0.0093252264008732,0.00875992
2025-01-28,0.0092296302552986,0.009311966
2025-01-29,0.0092912378860165,0.009225585
2025-01-30,0.008992809518179,0.0092879785
2025-01-31,0.0087081805019858,0.008991174
2025-02-03,0.0088406256990622,0.008701253
2025-02-04,0.0089126237694161,0.00883324
2025-02-05,0.0085645731742409,0.008907626
2025-02-06,0.0085239684037158,0.008558248
2025-02-07,0.0084141456374168,0.008515904
2025-02-10,0.0085072088859923,0.008407604
2025-02-11,0.0076057824818865,0.008499513
2025-02-12,0.0076735697220982,0.007591797
2025-02-13,0.0078993466343697,0.0076656523
2025-02-14,0.0070066768911486,0.007895976
2025-02-18,0.0069660624559049,0.006995904
2025-02-19,0.0066991130522312,0.006957232
2025-02-20,0.0065663169805748,0.0066929255
2025-02-21,0.0074837753871375,0.0065666437
2025-02-24,0.0074161386464073,0.007497569
2025-02-25,0.0074489771456199,0.0074338634
2025-02-26,0.0067740416948803,0.0074701835
2025-02-27,0.0071993612999559,0.0067916606
2025-02-28,0.0080913715755257,0.007217484
2025-03-03,0.0087769101178091,0.008122397
2025-03-04,0.0090511446652646,0.0088151945
2025-03-05,0.0093962943435624,0.009096189
2025-03-06,0.0098628088714939,0.009449652
2025-03-07,0.0099202798081068,0.009920526
2025-03-10,0.0112063837311241,0.009973981
2025-03-11,0.0111655198702493,0.011273225
2025-03-12,0.011087581053674,0.011230627
2025-03-13,0.0112586183872731,0.011152505
2025-03-14,0.0125646873960638,0.011319415
2025-03-17,0.012375827112215,0.01265783
2025-03-18,0.0124436622878526,0.012452582
2025-03-19,0.0127875551348945,0.01251373
2025-03-20,0.0127183640219057,0.012866587
2025-03-21,0.0127589612742835,0.01278643
2025-03-24,0.0131543104515337,0.01281448
2025-03-25,0.013157429224584,0.01322008
2025-03-26,0.013308561941655,0.013217397
2025-03-27,0.013302366079158,0.013365263
2025-03-28,0.0135333458861319,0.013350758
2025-03-31,0.013025857911561,0.013584157
2025-04-01,0.0126332158277423,0.0130446125
2025-04-02,0.0125230061112176,0.012631401
2025-04-03,0.016109609023053,0.012512505
2025-04-04,0.0203003960115155,0.016243996
2025-04-07,0.0201524886939365,0.020553311
2025-04-08,0.0197008809933656,0.020396989
2025-04-09,0.0288309799453092,0.019937063
2025-04-10,0.0297362775839964,0.029449651
2025-04-11,0.0299563095019271,0.03047157
2025-04-14,0.02959972681052,0.030667456
2025-04-15,0.0295374092704671,0.030253367
2025-04-16,0.0298194521627633,0.030165302
2025-04-17,0.0296735052361934,0.030451074
2025-04-21,0.0300034360820402,0.030245535
2025-04-22,0.0306632104304359,0.030592248
2025-04-23,0.0306310891039425,0.031347852
2025-04-24,0.0310423951675324,0.031302597
2025-04-25,0.0310450914540472,0.03175349
2025-04-28,0.0310460770213865,0.03171783
2025-04-29,0.0307844174748972,0.03167837
2025-04-30,0.0307596479446205,0.031351995
2025-05-01,0.0307813519219406,0.031286765
2025-05-02,0.0309188339591082,0.031237619
2025-05-05,0.0288092569356581,0.03133124
2025-05-06,0.0249892489734788,0.028891506
2025-05-07,0.0249369709745873,0.02489205
2025-05-08,0.0244730524380223,0.02480552
2025-05-09,0.0148921465693668,0.024286771
2025-05-12,0.0137334936496927,0.014529996
2025-05-13,0.0134224123615058,0.013356112
2025-05-14,0.0134172712778274,0.013062811
2025-05-15,0.0133506590635529,0.013065468
2025-05-16,0.0118283648641506,0.013034445
2025-05-19,0.011837274202666,0.011537824
2025-05-20,0.0099981696135578,0.011592448
2025-05-21,0.0102968252817034,0.009749966
2025-05-22,0.0099893715216406,0.010062484
2025-05-23,0.0095309111591854,0.009782938
2025-05-27,0.0102365696492804,0.0093486095
2025-05-28,0.0104062198068585,0.010082101
2025-05-29,0.0103896381557519,0.010284484
2025-05-30,0.0104060030369288,0.010281979
2025-06-02,0.0103808156286666,0.0103244055
2025-06-03,0.0100489799878883,0.0103272125
2025-06-04,0.0098656906437579,0.010009397
2025-06-05,0.0097517571081973,0.009842207
2025-06-06,0.0098837660451162,0.0097339945
2025-06-09,0.0098728339896738,0.009883163
2025-06-10,0.0098552800486214,0.009896559
2025-06-11,0.0073504381092195,0.00987895
2025-06-12,0.0072531404921101,0.007349524
2025-06-13,0.0077596813864651,0.0072501265
2025-06-16,0.0079569831730566,0.0077606547
2025-06-17,0.0080780533968761,0.007949671
2025-06-18,0.0080771929419092,0.008076374
2025-06-20,0.0080431780652347,0.008083805
2025-06-23,0.0073402272786208,0.008052729
2025-06-24,0.0076160005529848,0.007339824
2025-06-25,0.0073679803348112,0.007615679
2025-06-26,0.0062811571127426,0.0073680123
2025-06-27,0.0060909323507919,0.00627038
2025-06-30,0.0061125948561426,0.0060808766
2025-07-01,0.0061369740012002,0.0061049582
2025-07-02,0.0061481591759777,0.0061318623
2025-07-03,0.006243794480358,0.006150561
2025-07-07,0.0066229230156393,0.0062575294
2025-07-08,0.0064430784368595,0.0066461912
2025-07-09,0.0062453955660517,0.0064670066
2025-07-10,0.0062416819044959,0.0062688366
2025-07-11,0.0063002454857061,0.0062690713
2025-07-14,0.0062179270960193,0.006335231
2025-07-15,0.0063294148429701,0.006251319
2025-07-16,0.0056012703878665,0.0063661793
2025-07-17,0.0054122659979921,0.0056317355
2025-07-18,0.0048906224858203,0.0054424386
2025-07-21,0.0048567687110831,0.0049147764
2025-07-22,0.0047583788309132,0.0048834425
2025-07-23,0.0046436783698001,0.00478871
2025-07-24,0.004228017236655,0.004677291
2025-07-25,0.0042192435881393,0.0042626
2025-07-28,0.0040293084459697,0.0042593693
2025-07-29,0.0040872359938482,0.0040698065
2025-07-30,0.0040398936682402,0.0041308315
2025-07-31,0.0041516833738166,0.0040873312
2025-08-01,0.0055059300025449,0.004201514
2025-08-04,0.0061173446094727,0.0055662896
2025-08-05,0.0059460102859839,0.0061834715
2025-08-06,0.0061148049246268,0.0060130577
2025-08-07,0.0060087003216322,0.0061870995
2025-08-08,0.0061963670330895,0.0060793124
2025-08-11,0.0061722852075218,0.006265396
2025-08-12,0.0065789985730681,0.00623938
2025-08-13,0.0064761217227961,0.0066484627
2025-08-14,0.0064728960550725,0.006546875
2025-08-15,0.0064796975310545,0.0065416023
2025-08-18,0.0064797954265591,0.0065470897
2025-08-19,0.0066571841691512,0.006546297
2025-08-20,0.0066944032588513,0.0067227334
2025-08-21,0.0065591803814913,0.0067578536
2025-08-22,0.0073310386361248,0.0066197207
2025-08-25,0.007371793689117,0.0073940535
2025-08-26,0.0074166744910704,0.0074333344
2025-08-27,0.0073812464546359,0.007474438
2025-08-28,0.0073820458986574,0.0074366885
2025-08-29,0.0074920920770441,0.007432929
2025-09-02,0.0066725902933094,0.007536889
2025-09-03,0.0060145263530535,0.006704198
2025-09-04,0.0060718209621043,0.006037906
2025-09-05,0.006004366682293,0.0060949237
2025-09-08,0.0059939869515464,0.0060260985
2025-09-09,0.0058132480115488,0.0060170963
2025-09-10,0.0057751894924963,0.0058386475
2025-09-11,0.0055562253425109,0.0058012027
2025-09-12,0.0055420698499982,0.0055825263
2025-09-15,0.0056025983948146,0.0055680242
2025-09-16,0.0055563317241047,0.005630641
2025-09-17,0.005569310278509,0.0055869888
2025-09-18,0.0053839340950129,0.0056013996
2025-09-19,0.0053454236786518,0.0054158852
2025-09-22,0.0051884897727696,0.0053789183
2025-09-23,0.0045751961344088,0.0052200262
2025-09-24,0.0044970459613116,0.0046064425
2025-09-25,0.0046644943390056,0.0045304312
2025-09-26,0.004777136744627,0.004701588
2025-09-29,0.0047677365773636,0.004817237
2025-09-30,0.0044756332566461,0.00481218
2025-10-01,0.00402874570821,0.0045239003
2025-10-02,0.0039833661396995,0.004078913
2025-10-03,0.0037208735231446,0.0040342296
